sourcedId,status,dateLastModified,title,grades,courseSourcedId,classCode,classType,location,schoolSourcedId,termSourcedIds,subjects,subjectCodes,periods
001543006,,,PHIL 1301,,0015430,,scheduled,LIBR,024901001,024901-1,,,06
001543007,,,PHIL 1301,,0015430,,scheduled,LIBR,024901001,024901-1,,,07
001543008,,,PHIL 1301,,0015430,,scheduled,LIBR,024901001,024901-1,,,08
001543101,,,HUMA 1301,,0015431,,scheduled,LIBR,024901001,024901-1,,,01
001543102,,,HUMA 1301,,0015431,,scheduled,LIBR,024901001,024901-1,,,02
001543103,,,HUMA 1301,,0015431,,scheduled,LIBR,024901001,024901-1,,,03
001543104,,,HUMA 1301,,0015431,,homeroom,LIBR,024901001,024901-1,,,04
001543105,,,HUMA 1301,,0015431,,scheduled,LIBR,024901001,024901-1,,,05
001543106,,,HUMA 1301,,0015431,,homeroom,LIBR,024901001,024901-1,,,06
001543107,,,HUMA 1301,,0015431,,homeroom,LIBR,024901001,024901-1,,,07
001543108,,,HUMA 1301,,0015431,,scheduled,LIBR,024901001,024901-1,,,08
001543201,,,BIOL 2306,,0015432,,scheduled,LIBR,024901001,024901-1,,,01
001543202,,,BIOL 2306,,0015432,,scheduled,LIBR,024901001,024901-1,,,02
001543203,,,BIOL 2306,,0015432,,homeroom,LIBR,024901001,024901-1,,,03
001543204,,,BIOL 2306,,0015432,,scheduled,LIBR,024901001,024901-1,,,04
001543205,,,BIOL 2306,,0015432,,scheduled,LIBR,024901001,024901-1,,,05
001543206,,,BIOL 2306,,0015432,,scheduled,LIBR,024901001,024901-1,,,06
001543207,,,BIOL 2306,,0015432,,scheduled,LIBR,024901001,024901-1,,,07
001543208,,,BIOL 2306,,0015432,,scheduled,LIBR,024901001,024901-1,,,08
001543209,,,BIOL 2306,,0015432,,scheduled,,024901001,024901-1,,,09
001543301,,,SOCI 2301,,0015433,,scheduled,LIBR,024901001,024901-1,,,01
001543302,,,SOCI 2301,,0015433,,scheduled,LIBR,024901001,024901-1,,,02
001543303,,,SOCI 2301,,0015433,,scheduled,LIBR,024901001,024901-1,,,03
001543304,,,SOCI 2301,,0015433,,scheduled,LIBR,024901001,024901-1,,,04
001543305,,,SOCI 2301,,0015433,,scheduled,LIBR,024901001,024901-1,,,05
001543306,,,SOCI 2301,,0015433,,scheduled,LIBR,024901001,024901-1,,,06
001543307,,,SOCI 2301,,0015433,,scheduled,LIBR,024901001,024901-1,,,07
001543308,,,SOCI 2301,,0015433,,scheduled,LIBR,024901001,024901-1,,,08
001543601,,,COMS 1311,,0015436,,scheduled,LIBR,024901001,024901-1,,,01
001543602,,,COMS 1311,,0015436,,homeroom,LIBR,024901001,024901-1,,,02
001543603,,,COMS 1311,,0015436,,homeroom,LIBR,024901001,024901-1,,,03
001543604,,,COMS 1311,,0015436,,scheduled,LIBR,024901001,024901-1,,,04
001543605,,,COMS 1311,,0015436,,scheduled,LIBR,024901001,024901-1,,,05
001543606,,,COMS 1311,,0015436,,scheduled,LIBR,024901001,024901-1,,,06
001543607,,,COMS 1311,,0015436,,homeroom,LIBR,024901001,024901-1,,,07
001543608,,,COMS 1311,,0015436,,scheduled,LIBR,024901001,024901-1,,,08
001543611,,,COMS 1311,,0015436,,scheduled,2216,024901001,024901-2,,,01
